GEOID,variable,est_2009,est_2019,borough,PUMA,label,concept
3604113,B07001_065,811,1033,Queens,4113,Estimate!!Total:!!Moved from different state:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604113,B07001_081,737,940,Queens,4113,Estimate!!Total:!!Moved from abroad:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604113,B25010_001,3.34,3.39,Queens,4113,Estimate!!Average household size --!!Total:,AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE
3604113,B25010_002,3.45,3.46,Queens,4113,Estimate!!Average household size --!!Total:!!Owner occupied,AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE
3604113,B25010_003,3.14,3.24,Queens,4113,Estimate!!Average household size --!!Total:!!Renter occupied,AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE
3604114,B05002_001,117470,128437,Queens,4114,Estimate!!Total:,PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS
3604114,B05002_003,73925,82194,Queens,4114,Estimate!!Total:!!Native:!!Born in state of residence,PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS
3604114,B05002_004,8570,7469,Queens,4114,Estimate!!Total:!!Native:!!Born in other state in the United States:,PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS
3604114,B05002_009,3708,4123,Queens,4114,Estimate!!Total:!!Native:!!Born outside the United States:,PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS
3604114,B05002_013,31267,34651,Queens,4114,Estimate!!Total:!!Foreign born:,PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS
3604114,B07001_001,115612,126644,Queens,4114,Estimate!!Total:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604114,B07001_017,103953,115479,Queens,4114,Estimate!!Total:!!Same house 1 year ago:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604114,B07001_033,6766,6543,Queens,4114,Estimate!!Total:!!Moved within same county:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604114,B07001_049,3344,3485,Queens,4114,Estimate!!Total:!!Moved from different county within same state:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604114,B07001_065,449,802,Queens,4114,Estimate!!Total:!!Moved from different state:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604114,B07001_081,1100,335,Queens,4114,Estimate!!Total:!!Moved from abroad:,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES
3604114,B25010_001,2.82,2.88,Queens,4114,Estimate!!Average household size --!!Total:,AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE
3604114,B25010_002,3.08,3.13,Queens,4114,Estimate!!Average household size --!!Total:!!Owner occupied,AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE
3604114,B25010_003,2.66,2.73,Queens,4114,Estimate!!Average household size --!!Total:!!Renter occupied,AVERAGE HOUSEHOLD SIZE OF OCCUPIED HOUSING UNITS BY TENURE
